id,label
921,automobile
922,frog
923,bird
924,ship
925,deer
926,frog
927,deer
928,horse
929,automobile
930,truck
931,frog
932,automobile
933,deer
934,horse
935,horse
936,ship
937,deer
938,automobile
939,automobile
940,airplane
941,airplane
942,truck
943,truck
944,deer
945,horse
946,deer
947,horse
948,truck
949,frog
950,deer
951,horse
952,deer
953,bird
954,cat
955,horse
956,ship
957,bird
958,deer
959,automobile
960,ship
961,frog
962,frog
963,horse
964,bird
965,cat
966,cat
967,cat
968,frog
969,automobile
970,truck
971,frog
972,ship
973,frog
974,frog
975,deer
976,deer
977,bird
978,deer
979,deer
980,dog
981,frog
982,frog
983,bird
984,ship
985,airplane
986,bird
987,deer
988,frog
989,bird
990,cat
991,truck
992,ship
993,horse
994,deer
995,deer
996,frog
997,ship
998,airplane
999,horse
1000,frog
1001,bird
1002,airplane
1003,deer
1004,horse
1005,truck
1006,deer
1007,ship
1008,automobile
1009,automobile
1010,dog
1011,dog
1012,frog
1013,ship
1014,airplane
1015,frog
1016,horse
1017,automobile
1018,frog
1019,automobile
1020,deer
1021,bird
1022,bird
1023,deer
1024,deer
1025,ship
1026,deer
1027,deer
1028,frog
1029,frog
1030,deer
1031,horse
1032,deer
1033,truck
1034,cat
1035,bird
1036,airplane
1037,deer
1038,cat
1039,deer
1040,ship
1041,truck
1042,dog
1043,dog
1044,ship
1045,dog
1046,airplane
1047,ship
1048,horse
1049,frog
1050,deer
1051,deer
1052,frog
1053,horse
1054,frog
1055,horse
1056,frog
1057,deer
1058,deer
1059,dog
1060,horse
1061,dog
1062,dog
1063,truck
1064,automobile
1065,deer
1066,truck
1067,cat
1068,horse
1069,ship
1070,dog
1071,deer
1072,frog
1073,horse
1074,frog
1075,deer
1076,truck
1077,truck
1078,cat
1079,frog
1080,deer
1081,deer
1082,deer
1083,frog
1084,ship
1085,ship
1086,deer
1087,horse
1088,deer
1089,bird
1090,airplane
1091,ship
1092,ship
1093,frog
1094,deer
1095,bird
1096,truck
1097,ship
1098,frog
1099,frog
1100,ship
1101,dog
1102,airplane
1103,bird
1104,bird
1105,truck
1106,deer
1107,deer
1108,airplane
1109,truck
1110,automobile
1111,bird
1112,deer
1113,deer
1114,truck
1115,frog
1116,dog
1117,deer
1118,horse
1119,bird
1120,airplane
1121,truck
1122,dog
1123,ship
1124,ship
1125,horse
1126,automobile
1127,dog
1128,bird
1129,truck
1130,deer
1131,frog
1132,deer
1133,frog
1134,frog
1135,frog
1136,frog
1137,frog
1138,automobile
1139,horse
1140,deer
1141,deer
1142,dog
1143,horse
1144,ship
1145,frog
1146,automobile
1147,automobile
1148,frog
1149,deer
1150,frog
1151,deer
1152,truck
1153,bird
1154,bird
1155,cat
1156,bird
1157,dog
1158,deer
1159,bird
1160,deer
1161,dog
1162,airplane
1163,airplane
1164,deer
1165,deer
1166,airplane
1167,deer
1168,automobile
1169,horse
1170,horse
1171,deer
1172,cat
1173,airplane
1174,deer
1175,deer
1176,deer
1177,frog
1178,ship
1179,dog
1180,deer
1181,frog
1182,deer
1183,automobile
1184,deer
1185,ship
1186,dog
1187,horse
1188,cat
1189,deer
1190,cat
1191,deer
1192,truck
1193,airplane
1194,airplane
1195,bird
1196,ship
1197,horse
1198,deer
1199,frog
1200,automobile
1201,truck
1202,bird
1203,bird
1204,dog
1205,deer
1206,dog
1207,deer
1208,dog
1209,dog
1210,bird
1211,dog
1212,frog
1213,truck
1214,truck
1215,automobile
1216,frog
1217,dog
1218,deer
1219,deer
1220,automobile
1221,deer
1222,ship
1223,deer
1224,bird
1225,cat
1226,frog
1227,automobile
1228,cat
1229,frog
1230,frog
1231,airplane
1232,deer
1233,deer
1234,automobile
1235,automobile
1236,deer
1237,cat
1238,truck
1239,dog
1240,truck
1241,frog
1242,cat
1243,ship
1244,airplane
1245,truck
1246,bird
1247,dog
1248,airplane
1249,horse
1250,ship
1251,frog
1252,horse
1253,airplane
1254,ship
1255,ship
1256,frog
1257,frog
1258,deer
1259,deer
1260,ship
1261,deer
1262,frog
1263,deer
1264,bird
1265,truck
1266,frog
1267,cat
1268,deer
1269,truck
1270,dog
1271,frog
1272,deer
1273,deer
1274,deer
1275,deer
1276,frog
1277,deer
1278,horse
1279,dog
1280,bird
1281,dog
1282,ship
1283,deer
1284,frog
1285,truck
1286,deer
1287,deer
1288,horse
1289,cat
1290,frog
1291,automobile
1292,frog
1293,bird
1294,automobile
1295,ship
1296,deer
1297,deer
1298,dog
1299,airplane
1300,airplane
1301,automobile
1302,airplane
1303,deer
1304,frog
1305,frog
1306,cat
1307,deer
1308,deer
1309,frog
1310,frog
1311,truck
1312,frog
1313,deer
1314,frog
1315,frog
1316,automobile
1317,cat
1318,deer
1319,dog
1320,deer
1321,dog
1322,bird
1323,bird
1324,cat
1325,horse
1326,deer
1327,deer
1328,dog
1329,deer
1330,ship
1331,deer
1332,horse
1333,frog
1334,deer
1335,cat
1336,deer
1337,frog
1338,airplane
1339,automobile
1340,deer
1341,automobile
1342,frog
1343,airplane
1344,airplane
1345,ship
1346,frog
1347,horse
1348,horse
1349,deer
1350,frog
1351,bird
1352,deer
1353,dog
1354,horse
1355,deer
1356,truck
1357,deer
1358,dog
1359,dog
1360,dog
1361,airplane
1362,frog
1363,deer
1364,cat
1365,deer
1366,deer
1367,deer
1368,automobile
1369,frog
1370,automobile
1371,deer
1372,deer
1373,cat
1374,dog
1375,frog
1376,dog
1377,ship
1378,horse
1379,dog
1380,frog
1381,automobile
1382,frog
1383,ship
1384,dog
1385,automobile
1386,deer
1387,deer
1388,frog
1389,horse
1390,deer
1391,bird
1392,cat
1393,deer
1394,ship
1395,bird
1396,deer
1397,frog
1398,truck
1399,airplane
1400,truck
1401,truck
1402,airplane
1403,frog
1404,frog
1405,truck
1406,bird
1407,ship
1408,dog
1409,deer
1410,cat
1411,deer
1412,ship
1413,ship
1414,frog
1415,truck
1416,frog
1417,ship
1418,frog
1419,horse
1420,bird
1421,truck
1422,frog
1423,frog
1424,dog
1425,airplane
1426,frog
1427,dog
1428,deer
1429,horse
1430,frog
1431,bird
1432,automobile
1433,cat
1434,frog
1435,frog
1436,airplane
1437,frog
1438,horse
1439,frog
1440,deer
1441,truck
1442,truck
1443,deer
1444,bird
1445,automobile
1446,dog
1447,frog
1448,deer
1449,horse
1450,ship
1451,airplane
1452,deer
1453,frog
1454,deer
1455,frog
1456,cat
1457,deer
1458,dog
1459,frog
1460,airplane
1461,frog
1462,deer
1463,deer
1464,ship
1465,cat
1466,ship
1467,ship
1468,deer
1469,deer
1470,dog
1471,bird
1472,bird
1473,cat
1474,deer
1475,bird
1476,frog
1477,bird
1478,truck
1479,truck
1480,deer
1481,bird
1482,cat
1483,automobile
1484,automobile
1485,deer
1486,ship
1487,frog
1488,cat
1489,horse
1490,deer
1491,airplane
1492,dog
1493,deer
1494,frog
1495,deer
1496,horse
1497,cat
1498,bird
1499,ship
1500,truck
1501,truck
1502,deer
1503,ship
1504,truck
1505,horse
1506,horse
1507,deer
1508,ship
1509,horse
1510,horse
1511,automobile
1512,horse
1513,frog
1514,airplane
1515,deer
1516,frog
1517,truck
1518,bird
1519,frog
1520,automobile
1521,automobile
1522,deer
1523,ship
1524,deer
1525,automobile
1526,frog
1527,airplane
1528,frog
1529,dog
1530,airplane
1531,ship
1532,ship
1533,frog
1534,horse
1535,ship
1536,ship
1537,frog
1538,deer
1539,ship
1540,ship
1541,frog
1542,dog
1543,ship
1544,deer
1545,dog
1546,frog
1547,airplane
1548,frog
1549,deer
1550,deer
1551,truck
1552,truck
1553,automobile
1554,deer
1555,ship
1556,cat
1557,bird
1558,deer
1559,deer
1560,deer
1561,dog
1562,deer
1563,dog
1564,truck
1565,horse
1566,deer
1567,deer
1568,deer
1569,frog
1570,dog
1571,bird
1572,deer
1573,truck
1574,frog
1575,deer
1576,ship
1577,truck
1578,airplane
1579,truck
1580,ship
1581,deer
1582,automobile
1583,ship
1584,bird
1585,horse
1586,deer
1587,bird
1588,frog
1589,deer
1590,cat
1591,bird
1592,dog
1593,automobile
1594,cat
1595,deer
1596,automobile
1597,deer
1598,frog
1599,horse
1600,airplane
1601,deer
1602,dog
1603,dog
1604,cat
1605,cat
1606,dog
1607,automobile
1608,truck
1609,cat
1610,frog
1611,deer
1612,deer
1613,dog
1614,truck
1615,bird
1616,airplane
1617,deer
1618,deer
1619,bird
1620,truck
1621,ship
1622,frog
1623,ship
1624,automobile
1625,truck
1626,dog
1627,dog
1628,cat
1629,bird
1630,frog
1631,automobile
1632,cat
1633,airplane
1634,deer
1635,deer
1636,truck
1637,truck
1638,deer
1639,frog
1640,airplane
1641,automobile
1642,truck
1643,frog
1644,horse
1645,automobile
1646,deer
1647,truck
1648,ship
1649,cat
1650,automobile
1651,dog
1652,deer
1653,deer
1654,deer
1655,dog
1656,frog
1657,automobile
1658,frog
1659,deer
1660,deer
1661,deer
1662,truck
1663,truck
1664,ship
1665,truck
1666,airplane
1667,frog
1668,ship
1669,dog
1670,horse
1671,truck
1672,dog
1673,horse
1674,deer
1675,automobile
1676,bird
1677,cat
1678,deer
1679,deer
1680,dog
1681,deer
1682,cat
1683,ship
1684,airplane
1685,frog
1686,dog
1687,frog
1688,airplane
1689,frog
1690,automobile
1691,frog
1692,frog
1693,frog
1694,horse
1695,frog
1696,ship
1697,airplane
1698,automobile
1699,automobile
1700,deer
1701,deer
1702,deer
1703,frog
1704,cat
1705,deer
1706,dog
1707,truck
1708,dog
1709,deer
1710,ship
1711,horse
1712,deer
1713,deer
1714,dog
1715,automobile
1716,deer
1717,deer
1718,deer
1719,horse
1720,airplane
1721,frog
1722,cat
1723,deer
1724,deer
1725,frog
1726,ship
1727,cat
1728,frog
1729,cat
1730,deer
1731,truck
1732,truck
1733,deer
1734,automobile
1735,frog
1736,deer
1737,dog
1738,dog
1739,horse
1740,deer
1741,automobile
1742,truck
1743,frog
1744,dog
1745,horse
1746,airplane
1747,frog
1748,deer
1749,frog
1750,automobile
1751,automobile
1752,truck
1753,cat
1754,automobile
1755,frog
1756,deer
1757,deer
1758,airplane
1759,deer
1760,frog
1761,deer
1762,automobile
1763,frog
1764,frog
1765,frog
1766,truck
1767,bird
1768,ship
1769,dog
1770,deer
1771,airplane
1772,deer
1773,frog
1774,frog
1775,deer
1776,deer
1777,truck
1778,frog
1779,truck
1780,bird
1781,truck
1782,bird
1783,deer
1784,frog
1785,bird
1786,ship
1787,truck
1788,deer
1789,deer
1790,frog
1791,dog
1792,truck
1793,deer
1794,truck
1795,deer
1796,frog
1797,bird
1798,airplane
1799,dog
1800,frog
1801,frog
1802,bird
1803,bird
1804,truck
1805,ship
1806,dog
1807,bird
1808,frog
1809,airplane
1810,frog
1811,airplane
1812,horse
1813,horse
1814,horse
1815,dog
1816,frog
1817,cat
1818,airplane
1819,bird
1820,dog
1821,frog
1822,horse
1823,dog
1824,deer
1825,horse
1826,cat
1827,bird
1828,cat
1829,bird
1830,automobile
1831,horse
1832,airplane
1833,airplane
1834,horse
1835,cat
1836,cat
1837,ship
1838,deer
1839,horse
1840,deer
1841,deer
1842,deer
1843,frog
1844,horse
1845,truck
1846,bird
1847,bird
1848,airplane
1849,deer
1850,automobile
1851,horse
1852,dog
1853,ship
1854,ship
1855,bird
1856,airplane
1857,frog
1858,deer
1859,automobile
1860,deer
1861,horse
1862,truck
1863,cat
1864,frog
1865,horse
1866,bird
1867,frog
1868,cat
1869,horse
1870,frog
1871,automobile
1872,deer
1873,frog
1874,airplane
1875,airplane
1876,frog
1877,deer
1878,frog
1879,dog
1880,frog
1881,deer
1882,truck
1883,deer
1884,frog
1885,dog
1886,frog
1887,automobile
1888,airplane
1889,cat
1890,dog
1891,bird
1892,ship
1893,deer
1894,bird
1895,airplane
1896,airplane
1897,ship
1898,deer
1899,truck
1900,cat
1901,cat
1902,frog
1903,ship
1904,bird
1905,truck
1906,deer
1907,truck
1908,dog
1909,truck
1910,truck
1911,automobile
1912,deer
1913,automobile
1914,cat
1915,truck
1916,dog
1917,horse
1918,bird
1919,ship
1920,cat
1921,cat
1922,ship
1923,airplane
1924,frog
1925,deer
1926,airplane
1927,bird
1928,frog
1929,horse
1930,deer
1931,truck
1932,airplane
1933,truck
1934,deer
1935,deer
1936,frog
1937,automobile
1938,horse
1939,truck
1940,frog
1941,frog
1942,ship
1943,frog
1944,horse
1945,frog
1946,cat
1947,ship
1948,bird
1949,frog
1950,cat
1951,bird
1952,frog
1953,dog
1954,deer
1955,bird
1956,deer
1957,frog
1958,cat
1959,frog
1960,airplane
1961,cat
1962,deer
1963,deer
1964,airplane
1965,truck
1966,bird
1967,automobile
1968,truck
1969,frog
1970,deer
1971,cat
1972,frog
1973,ship
1974,frog
1975,deer
1976,bird
1977,deer
1978,frog
1979,frog
1980,airplane
1981,ship
1982,dog
1983,truck
1984,frog
1985,frog
1986,truck
1987,horse
1988,deer
1989,bird
1990,bird
1991,frog
1992,bird
1993,cat
1994,truck
1995,deer
1996,truck
1997,automobile
1998,frog
1999,cat
2000,automobile
2001,deer
2002,truck
2003,automobile
2004,bird
2005,cat
2006,bird
2007,automobile
2008,deer
2009,dog
2010,automobile
2011,horse
2012,frog
2013,horse
2014,frog
2015,deer
2016,cat
2017,frog
2018,frog
2019,deer
2020,airplane
2021,dog
2022,dog
2023,deer
2024,horse
2025,truck
2026,truck
2027,cat
2028,bird
2029,airplane
2030,airplane
2031,deer
2032,cat
2033,deer
2034,deer
2035,deer
2036,ship
2037,automobile
2038,dog
2039,horse
2040,deer
2041,airplane
2042,bird
2043,deer
2044,cat
2045,deer
2046,cat
2047,frog
2048,dog
2049,deer
2050,bird
2051,truck
2052,bird
2053,dog
2054,horse
2055,frog
2056,airplane
2057,automobile
2058,frog
2059,dog
2060,deer
2061,truck
2062,frog
2063,bird
2064,frog
2065,frog
2066,truck
2067,airplane
2068,truck
2069,airplane
2070,bird
2071,deer
2072,dog
2073,deer
2074,horse
2075,automobile
2076,airplane
2077,frog
2078,airplane
2079,cat
2080,bird
2081,truck
2082,frog
2083,frog
2084,horse
2085,dog
2086,horse
2087,deer
2088,cat
2089,horse
2090,frog
2091,bird
2092,truck
2093,deer
2094,airplane
2095,frog
2096,frog
2097,deer
2098,cat
2099,deer
2100,airplane
2101,frog
2102,truck
2103,ship
2104,dog
2105,airplane
2106,automobile
2107,airplane
2108,horse
2109,cat
2110,horse
2111,dog
2112,deer
2113,cat
2114,airplane
2115,automobile
2116,frog
2117,deer
2118,deer
2119,ship
2120,horse
2121,horse
2122,truck
2123,truck
2124,dog
2125,automobile
2126,dog
2127,ship
2128,ship
2129,ship
2130,truck
2131,automobile
2132,horse
2133,horse
2134,truck
2135,frog
2136,cat
2137,deer
2138,bird
2139,dog
2140,horse
2141,frog
2142,horse
2143,deer
2144,bird
2145,horse
2146,frog
2147,horse
2148,airplane
2149,deer
2150,ship
2151,truck
2152,deer
2153,automobile
2154,airplane
2155,ship
2156,horse
2157,deer
2158,airplane
2159,truck
2160,deer
2161,frog
2162,ship
2163,airplane
2164,frog
2165,deer
2166,deer
2167,cat
2168,bird
2169,ship
2170,deer
2171,automobile
2172,horse
2173,horse
2174,cat
2175,truck
2176,horse
2177,frog
2178,bird
2179,deer
2180,deer
2181,frog
2182,truck
2183,horse
2184,ship
2185,bird
2186,automobile
2187,cat
2188,cat
2189,frog
2190,frog
2191,bird
2192,deer
2193,frog
2194,automobile
2195,cat
2196,ship
2197,horse
2198,frog
2199,ship
2200,horse
2201,frog
2202,bird
2203,dog
2204,deer
2205,horse
2206,ship
2207,truck
2208,cat
2209,airplane
2210,frog
2211,deer
2212,airplane
2213,bird
2214,automobile
2215,deer
2216,ship
2217,ship
2218,frog
2219,deer
2220,airplane
2221,truck
2222,automobile
2223,automobile
2224,horse
2225,cat
2226,automobile
2227,airplane
2228,frog
2229,dog
2230,deer
2231,horse
2232,horse
2233,ship
2234,airplane
2235,dog
2236,airplane
2237,cat
2238,frog
2239,ship
2240,frog
2241,automobile
2242,truck
2243,frog
2244,cat
2245,frog
2246,horse
2247,bird
2248,bird
2249,frog
2250,deer
2251,truck
2252,horse
2253,dog
2254,dog
2255,truck
2256,frog
2257,ship
2258,deer
2259,ship
2260,automobile
2261,airplane
2262,horse
2263,horse
2264,deer
2265,bird
2266,frog
2267,dog
2268,deer
2269,deer
2270,frog
2271,frog
2272,ship
2273,automobile
2274,frog
2275,horse
2276,ship
2277,truck
2278,airplane
2279,truck
2280,deer
2281,frog
2282,truck
2283,deer
2284,deer
2285,frog
2286,deer
2287,frog
2288,frog
2289,ship
2290,frog
2291,dog
2292,cat
2293,cat
2294,ship
2295,horse
2296,deer
2297,horse
2298,airplane
2299,ship
2300,cat
2301,frog
2302,horse
2303,dog
2304,ship
2305,horse
2306,frog
2307,horse
2308,deer
2309,cat
2310,frog
2311,automobile
2312,frog
2313,bird
2314,ship
2315,dog
2316,horse
2317,automobile
2318,bird
2319,deer
2320,deer
2321,deer
2322,deer
2323,frog
2324,frog
2325,frog
2326,deer
2327,dog
2328,frog
2329,cat
2330,deer
2331,frog
2332,automobile
2333,dog
2334,ship
2335,frog
2336,frog
2337,deer
2338,ship
2339,airplane
2340,deer
2341,bird
2342,deer
2343,truck
2344,truck
2345,truck
2346,deer
2347,frog
2348,automobile
2349,deer
2350,dog
2351,deer
2352,frog
2353,deer
2354,deer
2355,deer
2356,ship
2357,frog
2358,bird
2359,bird
2360,cat
2361,bird
2362,frog
2363,truck
2364,dog
2365,deer
2366,truck
2367,frog
2368,ship
2369,truck
2370,ship
2371,horse
2372,cat
2373,frog
2374,deer
2375,ship
2376,deer
2377,frog
2378,ship
2379,cat
2380,automobile
2381,automobile
2382,bird
2383,truck
2384,automobile
2385,frog
2386,airplane
2387,deer
2388,automobile
2389,bird
2390,frog
2391,deer
2392,truck
2393,truck
2394,frog
2395,ship
2396,deer
2397,deer
2398,frog
2399,deer
2400,horse
2401,automobile
2402,cat
2403,automobile
2404,horse
2405,deer
2406,frog
2407,horse
2408,automobile
2409,cat
2410,cat
2411,cat
2412,ship
2413,deer
2414,ship
2415,automobile
2416,horse
2417,bird
2418,frog
2419,cat
2420,cat
2421,cat
2422,frog
2423,horse
2424,dog
2425,dog
2426,ship
2427,frog
2428,frog
2429,dog
2430,deer
2431,deer
2432,truck
2433,deer
2434,horse
2435,frog
2436,dog
2437,automobile
2438,frog
2439,ship
2440,truck
2441,bird
2442,frog
2443,deer
