id,label
249,horse
250,airplane
251,bird
252,airplane
253,frog
254,truck
255,bird
256,cat
257,cat
258,cat
259,deer
260,airplane
261,cat
262,cat
263,horse
264,horse
265,frog
266,bird
267,cat
268,bird
269,bird
270,dog
271,cat
272,truck
273,dog
274,cat
275,horse
276,cat
277,cat
278,horse
279,cat
280,deer
281,cat
282,bird
283,cat
284,dog
285,dog
286,cat
287,cat
288,truck
289,cat
290,cat
291,automobile
292,cat
293,airplane
294,cat
295,cat
296,cat
297,cat
298,cat
299,ship
300,truck
301,cat
302,cat
303,cat
304,cat
305,cat
306,automobile
307,airplane
308,dog
309,bird
310,bird
311,automobile
312,cat
313,deer
314,cat
315,dog
316,cat
317,cat
318,cat
319,cat
320,frog
321,cat
322,horse
323,automobile
324,dog
325,horse
326,cat
327,cat
328,cat
329,cat
330,truck
331,bird
332,cat
333,bird
334,bird
335,cat
336,cat
337,dog
338,cat
339,cat
340,ship
341,ship
342,frog
343,cat
344,bird
345,ship
346,cat
347,airplane
348,horse
349,cat
350,truck
351,bird
352,truck
353,cat
354,cat
355,cat
356,cat
357,cat
358,deer
359,airplane
360,cat
361,horse
362,airplane
363,airplane
364,cat
365,frog
366,dog
367,cat
368,cat
369,airplane
370,cat
371,frog
372,cat
373,cat
374,airplane
375,truck
376,airplane
377,cat
378,cat
379,automobile
380,dog
381,truck
382,airplane
383,airplane
384,dog
385,cat
386,cat
387,ship
388,cat
389,bird
390,cat
391,cat
392,frog
393,bird
394,bird
395,cat
396,frog
397,frog
398,deer
399,dog
400,cat
401,cat
402,cat
403,deer
404,cat
405,cat
406,airplane
407,automobile
408,truck
409,bird
410,bird
411,horse
412,bird
413,cat
414,airplane
415,automobile
416,cat
417,cat
418,cat
419,bird
420,cat
421,cat
422,bird
423,ship
424,deer
425,ship
426,ship
427,bird
428,bird
429,automobile
430,frog
431,cat
432,bird
433,bird
434,airplane
435,truck
436,deer
437,automobile
438,truck
439,cat
440,cat
441,dog
442,dog
443,cat
444,frog
445,bird
446,dog
447,horse
448,cat
449,airplane
450,airplane
451,dog
452,frog
453,airplane
454,bird
455,horse
456,cat
457,cat
458,cat
459,bird
460,truck
461,cat
462,cat
463,horse
464,cat
465,cat
466,cat
467,cat
468,bird
469,cat
470,deer
471,horse
472,ship
473,frog
474,airplane
475,cat
476,dog
477,automobile
478,cat
479,dog
480,cat
481,dog
482,ship
483,cat
484,cat
485,dog
486,airplane
487,cat
488,horse
489,ship
490,airplane
491,cat
492,cat
493,frog
494,deer
495,automobile
496,horse
497,cat
498,frog
499,frog
500,cat
501,dog
502,dog
503,airplane
504,bird
505,cat
506,dog
507,dog
508,automobile
509,dog
510,cat
511,dog
512,automobile
513,cat
514,dog
515,airplane
516,ship
517,bird
518,ship
519,automobile
520,automobile
521,dog
522,dog
523,horse
524,truck
525,frog
526,deer
527,bird
528,dog
529,frog
530,cat
531,cat
532,cat
533,bird
534,bird
535,cat
536,bird
537,airplane
538,airplane
539,truck
540,truck
541,truck
542,cat
543,cat
544,cat
545,cat
546,deer
547,cat
548,horse
549,dog
550,horse
551,dog
552,cat
553,horse
554,bird
555,frog
556,airplane
557,cat
558,ship
559,frog
560,bird
561,automobile
562,cat
563,cat
564,cat
565,cat
566,horse
567,deer
568,cat
569,cat
570,horse
571,cat
572,frog
573,dog
574,ship
575,cat
576,cat
577,cat
578,frog
579,ship
580,cat
581,bird
582,bird
583,airplane
584,cat
585,cat
586,cat
587,dog
588,airplane
589,airplane
590,cat
591,horse
592,deer
593,truck
594,horse
595,frog
596,bird
597,dog
598,truck
599,cat
600,bird
601,cat
602,horse
603,deer
604,truck
605,cat
606,airplane
607,bird
608,cat
609,horse
610,truck
611,deer
612,cat
613,automobile
614,ship
615,cat
616,dog
617,automobile
618,cat
619,horse
620,deer
621,cat
622,cat
623,dog
624,ship
625,bird
626,cat
627,ship
628,horse
629,horse
630,dog
631,airplane
632,deer
633,truck
634,horse
635,bird
636,ship
637,cat
638,cat
639,airplane
640,cat
641,cat
642,cat
643,deer
644,cat
645,cat
646,automobile
647,cat
648,dog
649,frog
650,airplane
651,cat
652,truck
653,dog
654,dog
655,cat
656,cat
657,cat
658,truck
659,deer
660,cat
661,dog
662,ship
663,bird
664,cat
665,automobile
666,ship
667,bird
668,automobile
669,cat
670,cat
671,bird
672,bird
673,frog
674,airplane
675,horse
676,dog
677,cat
678,automobile
679,dog
680,cat
681,cat
682,cat
683,airplane
684,horse
685,bird
686,cat
687,cat
688,cat
689,cat
690,bird
691,cat
692,airplane
693,deer
694,truck
695,automobile
696,bird
697,cat
698,ship
699,automobile
700,frog
701,truck
702,cat
703,automobile
704,cat
705,cat
706,dog
707,cat
708,horse
709,bird
710,deer
711,cat
712,automobile
713,cat
714,deer
715,cat
716,automobile
717,bird
718,cat
719,dog
720,dog
721,truck
722,dog
723,cat
724,dog
725,bird
726,dog
727,dog
728,bird
729,cat
730,cat
731,ship
732,cat
733,truck
734,bird
735,bird
736,automobile
737,dog
738,cat
739,cat
740,cat
741,cat
742,dog
743,airplane
744,cat
745,airplane
746,dog
747,cat
748,dog
749,dog
750,bird
751,automobile
752,ship
753,frog
754,truck
755,cat
756,automobile
757,dog
758,dog
759,cat
760,ship
761,automobile
762,cat
763,bird
764,dog
765,airplane
766,ship
767,deer
768,cat
769,airplane
770,ship
771,airplane
772,cat
773,dog
774,dog
775,frog
776,bird
777,airplane
778,dog
779,horse
780,horse
781,truck
782,deer
783,automobile
784,bird
785,frog
786,bird
787,cat
788,cat
789,bird
790,cat
791,dog
792,dog
793,cat
794,cat
795,horse
796,bird
797,bird
798,bird
799,cat
800,airplane
801,frog
802,deer
803,cat
804,cat
805,bird
806,cat
807,frog
808,cat
809,bird
810,frog
811,truck
812,horse
813,cat
814,bird
815,cat
816,dog
817,frog
818,cat
819,cat
820,cat
821,dog
822,deer
823,cat
824,cat
825,airplane
826,cat
827,cat
828,deer
829,cat
830,cat
831,cat
832,cat
833,cat
834,ship
835,truck
836,cat
837,truck
838,cat
839,dog
840,bird
841,horse
842,cat
843,cat
844,automobile
845,dog
846,frog
847,horse
848,cat
849,automobile
850,bird
851,cat
852,dog
853,horse
854,cat
855,dog
856,frog
857,ship
858,cat
859,dog
860,bird
861,automobile
862,cat
863,cat
864,airplane
865,cat
866,dog
867,deer
868,bird
869,airplane
870,frog
871,cat
872,horse
873,cat
874,bird
875,automobile
876,dog
877,deer
878,cat
879,frog
880,ship
881,cat
882,frog
883,cat
884,cat
885,bird
886,cat
887,cat
888,dog
889,horse
890,cat
891,bird
892,frog
893,ship
894,automobile
895,cat
896,cat
897,cat
898,cat
899,cat
900,cat
901,cat
902,automobile
903,horse
904,cat
905,cat
906,bird
907,dog
908,bird
909,bird
910,bird
911,cat
912,cat
913,cat
914,cat
915,truck
916,ship
917,bird
918,dog
919,cat
920,dog
921,dog
922,bird
923,ship
924,automobile
925,bird
926,automobile
927,cat
928,cat
929,truck
930,frog
931,bird
932,bird
933,frog
934,horse
935,dog
936,cat
937,frog
938,automobile
939,automobile
940,cat
941,airplane
942,truck
943,dog
944,airplane
945,horse
946,bird
947,cat
948,truck
949,dog
950,cat
951,dog
952,airplane
953,dog
954,cat
955,cat
956,truck
957,bird
958,bird
959,automobile
960,airplane
961,frog
962,cat
963,cat
964,airplane
965,dog
966,cat
967,bird
968,frog
969,automobile
970,dog
971,airplane
972,ship
973,cat
974,frog
975,frog
976,deer
977,airplane
978,dog
979,truck
980,dog
981,bird
982,dog
983,ship
984,dog
985,airplane
986,bird
987,dog
988,dog
989,cat
990,cat
991,truck
992,ship
993,cat
994,automobile
995,deer
996,cat
997,truck
998,ship
999,horse
1000,cat
1001,cat
1002,airplane
1003,cat
1004,airplane
1005,cat
1006,cat
1007,cat
1008,automobile
1009,automobile
1010,cat
1011,cat
1012,deer
1013,truck
1014,airplane
1015,frog
1016,horse
1017,ship
1018,bird
1019,cat
1020,cat
1021,cat
1022,dog
1023,deer
1024,automobile
1025,cat
1026,cat
1027,dog
1028,bird
1029,dog
1030,dog
1031,horse
1032,dog
1033,deer
1034,cat
1035,bird
1036,cat
1037,dog
1038,frog
1039,dog
1040,airplane
1041,cat
1042,bird
1043,dog
1044,bird
1045,dog
1046,airplane
1047,cat
1048,horse
1049,cat
1050,cat
1051,dog
1052,cat
1053,dog
1054,frog
1055,bird
1056,frog
1057,cat
1058,dog
1059,bird
1060,horse
1061,cat
1062,bird
1063,truck
1064,automobile
1065,cat
1066,truck
1067,dog
1068,horse
1069,airplane
1070,cat
1071,cat
1072,deer
1073,horse
1074,cat
1075,cat
1076,truck
1077,deer
1078,frog
1079,truck
1080,cat
1081,deer
1082,dog
1083,frog
1084,bird
1085,ship
1086,cat
1087,horse
1088,deer
1089,cat
1090,cat
1091,airplane
1092,ship
1093,truck
1094,cat
1095,bird
1096,truck
1097,cat
1098,cat
1099,cat
1100,cat
1101,dog
1102,airplane
1103,cat
1104,airplane
1105,truck
1106,dog
1107,airplane
1108,cat
1109,truck
1110,cat
1111,bird
1112,horse
1113,cat
1114,bird
1115,cat
1116,bird
1117,dog
1118,deer
1119,bird
1120,dog
1121,automobile
1122,dog
1123,cat
1124,ship
1125,horse
1126,ship
1127,cat
1128,cat
1129,automobile
1130,cat
1131,cat
1132,dog
1133,cat
1134,airplane
1135,bird
1136,cat
1137,frog
1138,truck
1139,horse
1140,horse
1141,frog
1142,cat
1143,horse
1144,airplane
1145,frog
1146,deer
1147,automobile
1148,frog
1149,frog
1150,bird
1151,cat
1152,cat
1153,bird
1154,bird
1155,horse
1156,dog
1157,cat
1158,cat
1159,airplane
1160,dog
1161,cat
1162,airplane
1163,cat
1164,dog
1165,ship
1166,bird
1167,cat
1168,automobile
1169,dog
1170,cat
1171,cat
1172,cat
1173,cat
1174,cat
1175,cat
1176,dog
1177,cat
1178,dog
1179,dog
1180,cat
1181,cat
1182,cat
1183,automobile
1184,deer
1185,dog
1186,dog
1187,dog
1188,cat
1189,bird
1190,cat
1191,cat
1192,cat
1193,horse
1194,cat
1195,cat
1196,airplane
1197,horse
1198,deer
1199,bird
1200,dog
1201,truck
1202,bird
1203,cat
1204,dog
1205,cat
1206,dog
1207,dog
1208,dog
1209,cat
1210,cat
1211,cat
1212,truck
1213,truck
1214,truck
1215,ship
1216,frog
1217,cat
1218,bird
1219,bird
1220,automobile
1221,cat
1222,ship
1223,cat
1224,bird
1225,bird
1226,automobile
1227,automobile
1228,cat
1229,automobile
1230,cat
1231,dog
1232,cat
1233,deer
1234,automobile
1235,automobile
1236,cat
1237,dog
1238,cat
1239,cat
1240,cat
1241,dog
1242,deer
1243,ship
1244,cat
1245,cat
1246,ship
1247,horse
1248,bird
1249,horse
1250,cat
1251,cat
1252,deer
1253,airplane
1254,ship
1255,cat
1256,cat
1257,cat
1258,bird
1259,frog
1260,automobile
1261,cat
1262,bird
1263,cat
1264,bird
1265,cat
1266,cat
1267,cat
1268,ship
1269,cat
1270,dog
1271,dog
1272,bird
1273,ship
1274,cat
1275,airplane
1276,frog
1277,cat
1278,horse
1279,bird
1280,cat
1281,dog
1282,ship
1283,cat
1284,deer
1285,truck
1286,bird
1287,deer
1288,horse
1289,cat
1290,cat
1291,automobile
1292,cat
1293,dog
1294,automobile
1295,truck
1296,deer
1297,bird
1298,horse
1299,airplane
1300,dog
1301,automobile
1302,airplane
1303,deer
1304,deer
1305,horse
1306,cat
1307,deer
1308,airplane
1309,airplane
1310,frog
1311,truck
1312,cat
1313,dog
1314,frog
1315,deer
1316,automobile
1317,bird
1318,truck
1319,cat
1320,cat
1321,cat
1322,deer
1323,airplane
1324,cat
1325,bird
1326,bird
1327,dog
1328,cat
1329,dog
1330,bird
1331,automobile
1332,cat
1333,cat
1334,cat
1335,dog
1336,bird
1337,cat
1338,airplane
1339,automobile
1340,horse
1341,automobile
1342,frog
1343,airplane
1344,airplane
1345,truck
1346,bird
1347,bird
1348,bird
1349,horse
1350,frog
1351,dog
1352,cat
1353,bird
1354,cat
1355,cat
1356,cat
1357,horse
1358,cat
1359,dog
1360,cat
1361,cat
1362,dog
1363,cat
1364,cat
1365,deer
1366,cat
1367,deer
1368,cat
1369,frog
1370,automobile
1371,deer
1372,cat
1373,cat
1374,dog
1375,deer
1376,bird
1377,cat
1378,horse
1379,dog
1380,cat
1381,ship
1382,truck
1383,bird
1384,cat
1385,truck
1386,cat
1387,cat
1388,cat
1389,deer
1390,cat
1391,bird
1392,cat
1393,cat
1394,ship
1395,bird
1396,horse
1397,dog
1398,truck
1399,airplane
1400,bird
1401,truck
1402,ship
1403,deer
1404,automobile
1405,cat
1406,cat
1407,cat
1408,bird
1409,cat
1410,cat
1411,deer
1412,cat
1413,cat
1414,bird
1415,truck
1416,cat
1417,automobile
1418,cat
1419,cat
1420,bird
1421,truck
1422,automobile
1423,bird
1424,cat
1425,airplane
1426,frog
1427,dog
1428,cat
1429,bird
1430,cat
1431,bird
1432,automobile
1433,cat
1434,cat
1435,automobile
1436,bird
1437,frog
1438,horse
1439,cat
1440,dog
1441,horse
1442,cat
1443,frog
1444,dog
1445,automobile
1446,cat
1447,cat
1448,bird
1449,deer
1450,deer
1451,airplane
1452,cat
1453,frog
1454,bird
1455,bird
1456,cat
1457,bird
1458,cat
1459,cat
1460,airplane
1461,bird
1462,ship
1463,cat
1464,cat
1465,bird
1466,airplane
1467,truck
1468,deer
1469,cat
1470,cat
1471,dog
1472,bird
1473,frog
1474,cat
1475,bird
1476,cat
1477,bird
1478,truck
1479,truck
1480,deer
1481,bird
1482,dog
1483,cat
1484,airplane
1485,cat
1486,cat
1487,bird
1488,dog
1489,bird
1490,horse
1491,airplane
1492,dog
1493,cat
1494,cat
1495,cat
1496,bird
1497,dog
1498,cat
1499,ship
1500,dog
1501,cat
1502,bird
1503,ship
1504,truck
1505,horse
1506,bird
1507,airplane
1508,bird
1509,cat
1510,horse
1511,automobile
1512,bird
1513,deer
1514,airplane
1515,frog
1516,frog
1517,cat
1518,airplane
1519,bird
1520,cat
1521,dog
1522,dog
1523,automobile
1524,cat
1525,truck
1526,cat
1527,cat
1528,bird
1529,dog
1530,bird
1531,automobile
1532,ship
1533,cat
1534,bird
1535,cat
1536,ship
1537,frog
1538,deer
1539,ship
1540,truck
1541,airplane
1542,dog
1543,dog
1544,deer
1545,truck
1546,dog
1547,cat
1548,cat
1549,deer
1550,deer
1551,dog
1552,airplane
1553,automobile
1554,deer
1555,bird
1556,horse
1557,bird
1558,dog
1559,cat
1560,deer
1561,deer
1562,cat
1563,dog
1564,dog
1565,horse
1566,dog
1567,deer
1568,cat
1569,cat
1570,cat
1571,cat
1572,cat
1573,dog
1574,cat
1575,dog
1576,ship
1577,truck
1578,airplane
1579,dog
1580,cat
1581,deer
1582,bird
1583,ship
1584,cat
1585,bird
1586,cat
1587,cat
1588,cat
1589,dog
1590,cat
1591,cat
1592,dog
1593,cat
1594,cat
1595,dog
1596,automobile
1597,deer
1598,dog
1599,cat
1600,airplane
1601,cat
1602,truck
1603,dog
1604,cat
1605,cat
1606,horse
1607,ship
1608,horse
1609,cat
1610,cat
1611,cat
1612,truck
1613,dog
1614,truck
1615,bird
1616,airplane
1617,airplane
1618,bird
1619,dog
1620,truck
1621,bird
1622,cat
1623,cat
1624,automobile
1625,dog
1626,cat
1627,dog
1628,cat
1629,deer
1630,dog
1631,cat
1632,airplane
1633,airplane
1634,deer
1635,cat
1636,dog
1637,truck
1638,bird
1639,frog
1640,airplane
1641,automobile
1642,cat
1643,frog
1644,horse
1645,automobile
1646,dog
1647,cat
1648,cat
1649,dog
1650,automobile
1651,dog
1652,dog
1653,dog
1654,dog
1655,automobile
1656,bird
1657,automobile
1658,frog
1659,bird
1660,cat
1661,bird
1662,truck
1663,bird
1664,ship
1665,cat
1666,horse
1667,cat
1668,ship
1669,cat
1670,automobile
1671,truck
1672,frog
1673,dog
1674,deer
1675,dog
1676,bird
1677,frog
1678,deer
1679,dog
1680,cat
1681,cat
1682,cat
1683,truck
1684,dog
1685,dog
1686,cat
1687,airplane
1688,airplane
1689,ship
1690,cat
1691,bird
1692,dog
1693,bird
1694,horse
1695,cat
1696,cat
1697,ship
1698,automobile
1699,ship
1700,cat
1701,cat
1702,cat
1703,airplane
1704,dog
1705,cat
1706,bird
1707,automobile
1708,cat
1709,cat
1710,truck
1711,horse
1712,cat
1713,dog
1714,horse
1715,airplane
1716,deer
1717,deer
1718,horse
1719,cat
1720,cat
1721,frog
1722,cat
1723,cat
1724,cat
1725,frog
1726,dog
1727,cat
1728,cat
1729,cat
1730,deer
1731,truck
1732,truck
1733,horse
1734,cat
1735,cat
1736,cat
1737,cat
1738,bird
1739,bird
1740,bird
1741,cat
1742,cat
1743,cat
1744,cat
1745,airplane
1746,cat
1747,frog
1748,dog
1749,frog
1750,cat
1751,automobile
1752,bird
1753,cat
1754,automobile
1755,frog
1756,truck
1757,truck
1758,airplane
1759,cat
1760,cat
1761,cat
1762,ship
1763,airplane
1764,cat
1765,frog
1766,airplane
1767,bird
1768,cat
1769,bird
1770,cat
1771,dog
1772,cat
1773,cat
1774,cat
1775,cat
1776,cat
1777,cat
1778,frog
1779,truck
1780,dog
1781,truck
1782,bird
1783,dog
1784,deer
1785,dog
1786,automobile
1787,truck
1788,cat
1789,bird
1790,cat
1791,dog
1792,truck
1793,ship
1794,cat
1795,deer
1796,cat
1797,cat
1798,bird
1799,dog
1800,automobile
1801,airplane
1802,dog
1803,bird
1804,airplane
1805,truck
1806,cat
1807,cat
1808,truck
1809,cat
1810,cat
1811,cat
1812,horse
1813,horse
1814,horse
1815,cat
1816,cat
1817,cat
1818,airplane
1819,bird
1820,dog
1821,cat
1822,cat
1823,bird
1824,bird
1825,dog
1826,dog
1827,cat
1828,bird
1829,bird
1830,automobile
1831,truck
1832,cat
1833,airplane
1834,truck
1835,bird
1836,cat
1837,cat
1838,horse
1839,cat
1840,cat
1841,deer
1842,deer
1843,cat
1844,horse
1845,frog
1846,bird
1847,dog
1848,airplane
1849,cat
1850,cat
1851,cat
1852,frog
1853,cat
1854,ship
1855,cat
1856,truck
1857,cat
1858,horse
1859,cat
1860,cat
1861,horse
1862,airplane
1863,cat
1864,bird
1865,dog
1866,frog
1867,cat
1868,cat
1869,cat
1870,bird
1871,airplane
1872,deer
1873,bird
1874,airplane
1875,cat
1876,cat
1877,ship
1878,cat
1879,dog
1880,cat
1881,cat
1882,cat
1883,bird
1884,cat
1885,cat
1886,cat
1887,automobile
1888,cat
1889,horse
1890,cat
1891,dog
1892,truck
1893,automobile
1894,cat
1895,airplane
1896,airplane
1897,cat
1898,deer
1899,automobile
1900,bird
1901,cat
1902,cat
1903,airplane
1904,cat
1905,cat
1906,cat
1907,truck
1908,cat
1909,truck
1910,truck
1911,ship
1912,horse
1913,automobile
1914,dog
1915,truck
1916,dog
1917,cat
1918,cat
1919,airplane
1920,dog
1921,cat
1922,ship
1923,cat
1924,cat
1925,dog
1926,airplane
1927,cat
1928,dog
1929,dog
1930,bird
1931,airplane
1932,airplane
1933,truck
1934,deer
1935,truck
1936,frog
1937,ship
1938,horse
1939,truck
1940,cat
1941,dog
1942,ship
1943,frog
1944,horse
1945,cat
1946,cat
1947,ship
1948,airplane
1949,frog
1950,dog
1951,cat
1952,bird
1953,cat
1954,deer
1955,horse
1956,deer
1957,frog
1958,cat
1959,cat
1960,airplane
1961,dog
1962,deer
1963,cat
1964,bird
1965,truck
1966,cat
1967,automobile
1968,truck
1969,automobile
1970,deer
1971,truck
1972,cat
1973,cat
1974,ship
1975,cat
1976,cat
1977,cat
1978,ship
1979,frog
1980,airplane
1981,cat
1982,dog
1983,truck
1984,bird
1985,cat
1986,cat
1987,cat
1988,cat
1989,bird
1990,bird
1991,cat
1992,cat
1993,cat
1994,truck
1995,cat
1996,dog
1997,cat
1998,bird
1999,cat
2000,truck
2001,frog
2002,cat
2003,airplane
2004,bird
2005,dog
2006,horse
2007,bird
2008,cat
2009,dog
2010,automobile
2011,horse
2012,cat
2013,horse
2014,airplane
2015,bird
2016,dog
2017,cat
2018,deer
2019,cat
2020,airplane
2021,airplane
2022,dog
2023,deer
2024,horse
2025,dog
2026,truck
2027,bird
2028,cat
2029,airplane
2030,horse
2031,deer
2032,ship
2033,cat
2034,cat
2035,cat
2036,ship
2037,bird
2038,cat
2039,cat
2040,bird
2041,bird
2042,deer
2043,deer
2044,dog
2045,cat
2046,cat
2047,dog
2048,dog
2049,cat
2050,truck
2051,bird
2052,bird
2053,cat
2054,dog
2055,bird
2056,cat
2057,automobile
2058,cat
2059,dog
2060,dog
2061,cat
2062,frog
2063,cat
2064,cat
2065,cat
2066,truck
2067,ship
2068,truck
2069,cat
2070,cat
2071,cat
2072,cat
2073,cat
2074,cat
2075,deer
2076,airplane
2077,cat
2078,airplane
2079,automobile
2080,airplane
2081,truck
2082,airplane
2083,cat
2084,dog
2085,dog
2086,horse
2087,cat
2088,dog
2089,truck
2090,frog
2091,horse
2092,cat
2093,cat
2094,dog
2095,cat
2096,cat
2097,cat
2098,cat
2099,cat
2100,ship
2101,horse
2102,bird
2103,automobile
2104,dog
2105,airplane
2106,cat
2107,airplane
2108,cat
2109,cat
2110,frog
2111,deer
2112,cat
2113,cat
2114,automobile
2115,truck
2116,frog
2117,frog
2118,frog
2119,ship
2120,dog
2121,horse
2122,automobile
2123,cat
2124,cat
2125,truck
2126,cat
2127,ship
2128,ship
2129,ship
2130,cat
2131,bird
2132,horse
2133,dog
2134,airplane
2135,cat
2136,cat
2137,deer
2138,cat
2139,bird
2140,horse
2141,frog
2142,cat
2143,dog
2144,bird
2145,bird
2146,airplane
2147,bird
2148,deer
2149,dog
2150,truck
2151,dog
2152,cat
2153,automobile
2154,airplane
2155,ship
2156,horse
2157,horse
2158,airplane
2159,truck
2160,cat
2161,frog
2162,automobile
2163,ship
2164,automobile
2165,frog
2166,cat
2167,cat
2168,cat
2169,airplane
2170,cat
2171,ship
2172,cat
2173,cat
2174,cat
2175,horse
2176,cat
2177,bird
2178,cat
2179,automobile
2180,dog
2181,frog
2182,cat
2183,horse
2184,ship
2185,bird
2186,automobile
2187,cat
2188,cat
2189,cat
2190,cat
2191,horse
2192,bird
2193,bird
2194,automobile
2195,cat
2196,ship
2197,cat
2198,deer
2199,airplane
2200,cat
2201,airplane
2202,bird
2203,horse
2204,cat
2205,horse
2206,cat
2207,truck
2208,dog
2209,airplane
2210,frog
2211,cat
2212,airplane
2213,cat
2214,cat
2215,truck
2216,ship
2217,cat
2218,automobile
2219,bird
2220,automobile
2221,truck
2222,automobile
2223,cat
2224,dog
2225,frog
2226,automobile
2227,airplane
2228,cat
2229,cat
2230,deer
2231,cat
2232,cat
2233,cat
2234,airplane
2235,bird
2236,airplane
2237,cat
2238,frog
2239,cat
2240,horse
2241,cat
2242,dog
2243,cat
2244,horse
2245,cat
2246,horse
2247,frog
2248,automobile
2249,cat
2250,cat
2251,cat
2252,dog
2253,dog
2254,dog
2255,truck
2256,bird
2257,cat
2258,cat
2259,airplane
2260,frog
2261,airplane
2262,truck
2263,bird
2264,cat
2265,bird
2266,airplane
2267,dog
2268,dog
2269,cat
2270,frog
2271,automobile
2272,ship
2273,automobile
2274,cat
2275,horse
2276,cat
2277,truck
2278,ship
2279,ship
2280,dog
2281,cat
2282,cat
2283,deer
2284,frog
2285,frog
2286,cat
2287,truck
2288,cat
2289,ship
2290,frog
2291,dog
2292,cat
2293,dog
2294,truck
2295,cat
2296,dog
2297,cat
2298,airplane
2299,airplane
2300,cat
2301,frog
2302,horse
2303,dog
2304,airplane
2305,cat
2306,bird
2307,cat
2308,cat
2309,airplane
2310,cat
2311,automobile
2312,automobile
2313,dog
2314,cat
2315,truck
2316,cat
2317,cat
2318,ship
2319,deer
2320,cat
2321,deer
2322,bird
2323,cat
2324,dog
2325,bird
2326,cat
2327,dog
2328,frog
2329,truck
2330,dog
2331,cat
2332,automobile
2333,bird
2334,cat
2335,airplane
2336,cat
2337,deer
2338,cat
2339,airplane
2340,cat
2341,bird
2342,horse
2343,dog
2344,truck
2345,airplane
2346,frog
2347,frog
2348,deer
2349,cat
2350,cat
2351,dog
2352,frog
2353,dog
2354,bird
2355,cat
2356,cat
2357,horse
2358,dog
2359,bird
2360,airplane
2361,cat
2362,frog
2363,truck
2364,cat
2365,airplane
2366,truck
2367,cat
2368,cat
2369,truck
2370,ship
2371,horse
2372,cat
2373,ship
2374,cat
2375,airplane
2376,cat
2377,automobile
2378,ship
2379,cat
2380,truck
2381,automobile
2382,cat
2383,truck
2384,cat
2385,bird
2386,cat
2387,airplane
2388,cat
2389,bird
2390,cat
2391,bird
2392,automobile
2393,truck
2394,cat
2395,deer
2396,dog
2397,bird
2398,cat
2399,cat
2400,ship
2401,automobile
2402,cat
2403,airplane
2404,dog
2405,bird
2406,cat
2407,cat
2408,automobile
2409,cat
2410,bird
2411,cat
2412,ship
2413,cat
2414,dog
2415,automobile
2416,cat
2417,bird
2418,frog
2419,cat
2420,dog
2421,deer
2422,deer
2423,horse
2424,cat
2425,dog
2426,bird
2427,cat
2428,cat
2429,cat
2430,cat
2431,horse
2432,truck
2433,dog
2434,bird
2435,cat
2436,dog
2437,cat
2438,cat
2439,truck
2440,truck
2441,airplane
2442,cat
2443,automobile
2444,horse
